subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
78,1,2025-03-10,0-30min,39,8,54,0.6595744680851063
78,2,2025-03-11,0-30min,11,2,33,0.6923076923076923
78,3,2025-03-12,0-30min,9,4,22,0.38461538461538464
78,4,2025-03-13,0-30min,4,2,30,0.3333333333333333
78,5,2025-03-14,0-30min,15,9,29,0.25
78,6,2025-03-17,0-30min,14,3,26,0.6470588235294118
78,7,2025-03-18,0-30min,20,2,27,0.8181818181818182
78,8,2025-03-19,0-30min,10,0,17,1.0
78,9,2025-03-20,0-30min,9,2,17,0.6363636363636364
78,10,2025-03-21,0-30min,12,3,51,0.6
