subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
88,1,2025-03-10,0-30min,4,2,37,0.3333333333333333
88,2,2025-03-11,0-30min,3,2,8,0.2
88,3,2025-03-12,0-30min,1,0,13,1.0
88,4,2025-03-13,0-30min,3,0,143,1.0
88,5,2025-03-14,0-30min,2,27,33,-0.8620689655172413
88,6,2025-03-17,0-30min,2,2,39,0.0
88,7,2025-03-18,0-30min,4,0,25,1.0
88,8,2025-03-19,0-30min,3,1,71,0.5
88,9,2025-03-20,0-30min,2,0,40,1.0
88,10,2025-03-21,0-30min,25,1,33,0.9230769230769231
