subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
94,1,2025-03-10,0-30min,1,0,161,1.0
94,2,2025-03-11,0-30min,8,5,155,0.23076923076923078
94,3,2025-03-12,0-30min,5,8,115,-0.23076923076923078
94,4,2025-03-13,0-30min,9,9,57,0.0
94,5,2025-03-14,0-30min,2,4,102,-0.3333333333333333
94,6,2025-03-17,0-30min,5,2,104,0.42857142857142855
94,7,2025-03-18,0-30min,6,6,69,0.0
94,8,2025-03-19,0-30min,12,3,55,0.6
94,9,2025-03-20,0-30min,5,26,70,-0.6774193548387096
94,10,2025-03-21,0-30min,9,3,54,0.5
