date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-10,1,21,0-30min,11.761904761904763,2.1800005844771957,3.8095238095238093,0.5778176458299067,93.47619047619048,10.087512553301313,0.5001552454559843,0.06139972735215967,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-11,2,21,0-30min,12.523809523809524,1.8706699633155524,5.523809523809524,1.0002699128230752,107.61904761904762,17.01666199477255,0.3510235175996603,0.07376024946887991,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-12,3,21,0-30min,10.952380952380953,1.9903123542463672,5.571428571428571,1.0488551767188046,92.85714285714286,14.971974683224921,0.35694508537391606,0.0940488703762474,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-13,4,21,0-30min,10.904761904761905,1.5633337857428844,5.857142857142857,0.9903976944301168,94.66666666666667,15.613868672937917,0.3474983617335465,0.07055916840054179,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-14,5,21,0-30min,14.857142857142858,2.075978270376049,8.238095238095237,1.4252417735060836,105.95238095238095,12.998774787977293,0.2698095129792203,0.0850283477814702,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-17,6,21,0-30min,19.095238095238095,3.884327928400278,7.428571428571429,1.5246596268178028,113.23809523809524,22.06698776529279,0.40893563100929836,0.07801114938245361,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-18,7,21,0-30min,17.0,3.0244656206096034,8.19047619047619,1.188797001677534,87.95238095238095,19.70824340236072,0.34761310859769506,0.08537630971647953,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-19,8,21,0-30min,15.0,2.375231221588557,5.190476190476191,0.7842527463480194,116.80952380952381,21.80064479768074,0.49858588457451336,0.05969384866510117,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-20,9,21,0-30min,11.238095238095237,1.5026880855857208,5.428571428571429,1.2536955414007105,141.47619047619048,31.735486910833117,0.4472088198364097,0.08641046451504987,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-21,10,21,0-30min,17.333333333333332,2.2919887425704206,5.190476190476191,0.892445105228339,154.76190476190476,34.82798056466553,0.5082882960583022,0.08822672533045248,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
