subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
76,1,2025-03-10,0-30min,11,2,98,0.6923076923076923
76,2,2025-03-11,0-30min,13,4,83,0.5294117647058824
76,3,2025-03-12,0-30min,11,7,36,0.2222222222222222
76,4,2025-03-13,0-30min,14,7,32,0.3333333333333333
76,5,2025-03-14,0-30min,10,3,72,0.5384615384615384
76,6,2025-03-17,0-30min,23,7,46,0.5333333333333333
76,7,2025-03-18,0-30min,15,12,24,0.1111111111111111
76,8,2025-03-19,0-30min,18,12,30,0.2
76,9,2025-03-20,0-30min,14,5,22,0.47368421052631576
76,10,2025-03-21,0-30min,16,8,43,0.3333333333333333
