subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
74,1,2025-03-10,0-30min,20,7,102,0.48148148148148145
74,2,2025-03-11,0-30min,16,4,55,0.6
74,3,2025-03-12,0-30min,7,1,66,0.75
74,4,2025-03-13,0-30min,6,2,36,0.5
74,5,2025-03-14,0-30min,21,2,53,0.8260869565217391
74,6,2025-03-17,0-30min,10,4,58,0.42857142857142855
74,7,2025-03-18,0-30min,10,3,52,0.5384615384615384
74,8,2025-03-19,0-30min,11,2,137,0.6923076923076923
74,9,2025-03-20,0-30min,12,2,146,0.7142857142857143
74,10,2025-03-21,0-30min,30,5,112,0.7142857142857143
