subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
73,1,2025-03-10,0-30min,9,7,74,0.125
73,2,2025-03-11,0-30min,6,7,44,-0.07692307692307693
73,3,2025-03-12,0-30min,17,12,26,0.1724137931034483
73,4,2025-03-13,0-30min,6,1,35,0.7142857142857143
73,5,2025-03-14,0-30min,11,7,139,0.2222222222222222
73,6,2025-03-17,0-30min,17,11,68,0.21428571428571427
73,7,2025-03-18,0-30min,15,13,58,0.07142857142857142
73,8,2025-03-19,0-30min,14,13,48,0.037037037037037035
73,9,2025-03-20,0-30min,11,12,58,-0.043478260869565216
73,10,2025-03-21,0-30min,7,12,17,-0.2631578947368421
