subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
89,1,2025-03-10,0-30min,3,2,26,0.2
89,2,2025-03-11,0-30min,2,5,20,-0.42857142857142855
89,3,2025-03-12,0-30min,7,2,32,0.5555555555555556
89,4,2025-03-13,0-30min,7,3,45,0.4
89,5,2025-03-14,0-30min,4,1,60,0.6
89,6,2025-03-17,0-30min,5,3,103,0.25
89,7,2025-03-18,0-30min,5,12,80,-0.4117647058823529
89,8,2025-03-19,0-30min,8,2,55,0.6
89,9,2025-03-20,0-30min,3,1,66,0.5
89,10,2025-03-21,0-30min,3,10,71,-0.5384615384615384
