date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-24,1,11,0-60min,24.636363636363637,2.2203890928204797,15.636363636363637,3.358159490186951,119.63636363636364,19.404043511160772,0.3012957255260044,0.08000017261578724,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-25,2,11,0-60min,19.09090909090909,2.667386579507729,13.818181818181818,2.3873571328226886,81.27272727272727,12.160830569918446,0.1673241196098898,0.0976859464466712,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-26,3,11,0-60min,16.636363636363637,2.332921862757308,14.909090909090908,4.046127718157866,92.27272727272727,23.10990303597315,0.12067819166633396,0.11072749894308621,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-27,4,11,0-60min,19.272727272727273,2.522922708534323,12.363636363636363,2.935315679230991,95.27272727272727,19.21005715811464,0.22326937484226492,0.1361876117239853,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-28,5,11,0-60min,17.363636363636363,3.486153785962966,12.545454545454545,2.9242888133462053,110.81818181818181,24.087930581506455,0.19042561628373986,0.143953505849165,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-31,6,11,0-60min,15.818181818181818,2.023899279735877,13.181818181818182,3.314925380455264,100.36363636363636,11.571033031214913,0.16697542975274493,0.09327745449220859,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-01,7,11,0-60min,20.818181818181817,3.6336766932467075,12.363636363636363,3.6233237270431924,83.72727272727273,8.708399013217266,0.30053427238653846,0.11454496961860065,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-02,8,11,0-60min,17.272727272727273,2.9291662681206776,10.090909090909092,2.633084309838893,80.0,21.119494734752525,0.2703199416094689,0.12280919703619642,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-03,9,11,0-60min,20.545454545454547,3.998684982939689,12.454545454545455,2.8815848381687874,86.27272727272727,12.574466394600634,0.24679533048600497,0.11507684188506039,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-04,10,11,0-60min,22.0,4.848106045808503,8.636363636363637,2.7791214714848684,90.0,26.49715406517687,0.47026251948927056,0.10645203143321459,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-07,11,11,0-60min,16.09090909090909,4.015372414527432,10.454545454545455,3.927785396596026,63.72727272727273,13.423853758777316,0.20197250567269542,0.15992330659732287,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-08,12,11,0-60min,23.818181818181817,8.624219386706985,6.454545454545454,1.3383327259502256,82.27272727272727,22.356277765365235,0.4239767458792026,0.13954995675216053,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-09,13,11,0-60min,16.90909090909091,4.123014514308566,11.272727272727273,2.1128919865807565,59.63636363636363,7.526562029770229,0.09411730632466873,0.14052089023329378,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-10,14,11,0-60min,15.909090909090908,2.6046828313906563,8.181818181818182,1.680309799348956,56.72727272727273,10.833137797075613,0.2880709618406778,0.1463426488209969,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-11,15,11,0-60min,17.636363636363637,4.571331301959691,10.090909090909092,2.7557739398421544,72.36363636363636,11.22958954915648,0.18347112843004326,0.13745088810607672,"73,74,75,76,77,78,85,86,87,88,89"
