subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
79,1,2025-03-24,0-60min,39,20,535,0.3220338983050847
79,2,2025-03-25,0-60min,59,30,281,0.3258426966292135
79,3,2025-03-26,0-60min,28,23,241,0.09803921568627451
79,4,2025-03-27,0-60min,51,31,135,0.24390243902439024
79,5,2025-03-28,0-60min,78,34,166,0.39285714285714285
79,6,2025-03-31,0-60min,45,31,145,0.18421052631578946
79,7,2025-04-01,0-60min,39,26,123,0.2
79,8,2025-04-02,0-60min,52,17,225,0.5072463768115942
79,9,2025-04-03,0-60min,34,15,243,0.3877551020408163
79,10,2025-04-04,0-60min,43,21,184,0.34375
79,11,2025-04-07,0-60min,38,19,351,0.3333333333333333
79,12,2025-04-08,0-60min,61,18,288,0.5443037974683544
79,13,2025-04-09,0-60min,43,13,159,0.5357142857142857
79,14,2025-04-10,0-60min,50,17,212,0.4925373134328358
79,15,2025-04-11,0-60min,24,12,155,0.3333333333333333
