subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
73,1,2025-03-24,0-60min,21,14,70,0.2
73,2,2025-03-25,0-60min,26,8,27,0.5294117647058824
73,3,2025-03-26,0-60min,24,8,40,0.5
73,4,2025-03-27,0-60min,32,2,40,0.8823529411764706
73,5,2025-03-28,0-60min,32,5,44,0.7297297297297297
73,6,2025-03-31,0-60min,18,16,108,0.058823529411764705
73,7,2025-04-01,0-60min,46,8,60,0.7037037037037037
73,8,2025-04-02,0-60min,27,8,15,0.5428571428571428
73,9,2025-04-03,0-60min,33,11,90,0.5
73,10,2025-04-04,0-60min,28,9,131,0.5135135135135135
73,11,2025-04-07,0-60min,31,0,26,1.0
73,12,2025-04-08,0-60min,35,3,126,0.8421052631578947
73,13,2025-04-09,0-60min,10,6,68,0.25
73,14,2025-04-10,0-60min,23,8,48,0.4838709677419355
73,15,2025-04-11,0-60min,27,6,90,0.6363636363636364
