subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
87,1,2025-03-24,0-60min,42,40,37,0.024390243902439025
87,2,2025-03-25,0-60min,18,21,69,-0.07692307692307693
87,3,2025-03-26,0-60min,17,51,81,-0.5
87,4,2025-03-27,0-60min,14,32,108,-0.391304347826087
87,5,2025-03-28,0-60min,7,31,99,-0.631578947368421
87,6,2025-03-31,0-60min,22,44,154,-0.3333333333333333
87,7,2025-04-01,0-60min,8,23,70,-0.4838709677419355
87,8,2025-04-02,0-60min,5,33,65,-0.7368421052631579
87,9,2025-04-03,0-60min,5,33,69,-0.7368421052631579
87,10,2025-04-04,0-60min,12,17,75,-0.1724137931034483
87,11,2025-04-07,0-60min,2,49,47,-0.9215686274509803
87,12,2025-04-08,0-60min,5,13,32,-0.4444444444444444
87,13,2025-04-09,0-60min,7,27,38,-0.5882352941176471
87,14,2025-04-10,0-60min,7,16,35,-0.391304347826087
87,15,2025-04-11,0-60min,8,33,56,-0.6097560975609756
