date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-24,1,21,0-60min,33.76190476190476,4.0467252581267275,19.047619047619047,2.9140960025990355,194.04761904761904,43.185171942389786,0.28843968936593617,0.0633732343445217,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-25,2,21,0-60min,27.38095238095238,3.5733177165336674,16.142857142857142,1.7985705010092723,156.57142857142858,31.58895379628194,0.23100135266865365,0.05591702125376071,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-26,3,21,0-60min,26.095238095238095,3.708117443477859,16.571428571428573,2.517576695917142,151.57142857142858,26.211642652844453,0.19698122182800842,0.0685230410740097,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-27,4,21,0-60min,26.761904761904763,3.5461996277735963,14.047619047619047,2.0364882299069684,120.71428571428571,13.939640348598198,0.254223327042521,0.08374175654036208,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-28,5,21,0-60min,28.523809523809526,4.644075077185485,15.095238095238095,2.1326792810143433,131.76190476190476,16.837613756570175,0.27325428977198635,0.08528453230406652,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-31,6,21,0-60min,23.0,3.5044513319950665,14.80952380952381,2.341210268660602,134.23809523809524,14.568301058997918,0.20142451917289872,0.06388377546176918,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-01,7,21,0-60min,25.285714285714285,3.089843546034309,15.428571428571429,2.803117335439654,112.95238095238095,15.53322475079216,0.2757637780450263,0.07835808417135719,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-02,8,21,0-60min,24.857142857142858,4.143834430042866,13.238095238095237,2.4852442192871216,110.38095238095238,17.297644602671937,0.2872443387512318,0.07315405085770928,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-03,9,21,0-60min,22.80952380952381,2.7252236152973515,14.857142857142858,2.4654397705210185,123.0,24.18456995764616,0.23431661260949582,0.07402271162038733,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-04,10,21,0-60min,24.476190476190474,3.1310159672116744,13.380952380952381,2.5964184213912134,119.14285714285714,22.304965811182733,0.36102011552125607,0.0887124647228621,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-07,11,21,0-60min,22.666666666666668,3.639250211415115,12.714285714285714,2.8333476247281486,112.9047619047619,20.70458500405271,0.2739720027419487,0.10089221706938953,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-08,12,21,0-60min,27.952380952380953,5.511676408095492,11.80952380952381,2.0763423356640796,110.38095238095238,18.13122689226903,0.3381636191448078,0.08457424129635428,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-09,13,21,0-60min,20.142857142857142,3.140898173234702,12.238095238095237,2.1316157646901477,93.71428571428571,12.243771679117229,0.1869043760054756,0.09251174712101141,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-10,14,21,0-60min,21.047619047619047,2.7778490434654732,11.714285714285714,2.1104887153045677,90.28571428571429,15.539160224603796,0.2706043364573457,0.09082974952321352,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-04-11,15,21,0-60min,21.952380952380953,3.6412079618803332,14.095238095238095,2.8467308392651756,103.66666666666667,14.774700035835044,0.20709961205067662,0.08437757613679796,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
