subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
79,1,2025-03-10,0-60min,5,6,305,-0.09090909090909091
79,2,2025-03-11,0-60min,19,4,371,0.6521739130434783
79,3,2025-03-12,0-60min,13,12,411,0.04
79,4,2025-03-13,0-60min,7,60,351,-0.7910447761194029
79,5,2025-03-14,0-60min,16,6,224,0.45454545454545453
79,6,2025-03-17,0-60min,13,8,710,0.23809523809523808
79,7,2025-03-18,0-60min,7,10,821,-0.17647058823529413
79,8,2025-03-19,0-60min,19,32,922,-0.2549019607843137
79,9,2025-03-20,0-60min,13,1,1898,0.8571428571428571
79,10,2025-03-21,0-60min,18,5,1986,0.5652173913043478
