subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
77,1,2025-03-10,0-60min,10,3,152,0.5384615384615384
77,2,2025-03-11,0-60min,40,9,77,0.6326530612244898
77,3,2025-03-12,0-60min,31,12,75,0.4418604651162791
77,4,2025-03-13,0-60min,21,21,126,0.0
77,5,2025-03-14,0-60min,50,12,131,0.6129032258064516
77,6,2025-03-17,0-60min,170,15,87,0.8378378378378378
77,7,2025-03-18,0-60min,88,5,35,0.8924731182795699
77,8,2025-03-19,0-60min,12,8,34,0.2
77,9,2025-03-20,0-60min,9,7,54,0.125
77,10,2025-03-21,0-60min,17,12,24,0.1724137931034483
