subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
93,1,2025-03-10,0-60min,16,5,168,0.5238095238095238
93,2,2025-03-11,0-60min,13,2,221,0.7333333333333333
93,3,2025-03-12,0-60min,7,4,229,0.2727272727272727
93,4,2025-03-13,0-60min,8,9,175,-0.058823529411764705
93,5,2025-03-14,0-60min,10,4,256,0.42857142857142855
93,6,2025-03-17,0-60min,11,3,178,0.5714285714285714
93,7,2025-03-18,0-60min,17,6,212,0.4782608695652174
93,8,2025-03-19,0-60min,9,3,301,0.5
93,9,2025-03-20,0-60min,12,7,263,0.2631578947368421
93,10,2025-03-21,0-60min,16,4,293,0.6
