subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
75,1,2025-03-10,0-60min,9,3,110,0.5
75,2,2025-03-11,0-60min,25,3,116,0.7857142857142857
75,3,2025-03-12,0-60min,9,1,122,0.8
75,4,2025-03-13,0-60min,3,3,137,0.0
75,5,2025-03-14,0-60min,55,17,137,0.5277777777777778
75,6,2025-03-17,0-60min,41,40,79,0.012345679012345678
75,7,2025-03-18,0-60min,40,15,53,0.45454545454545453
75,8,2025-03-19,0-60min,30,9,57,0.5384615384615384
75,9,2025-03-20,0-60min,33,18,37,0.29411764705882354
75,10,2025-03-21,0-60min,19,90,40,-0.6513761467889908
