subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
91,1,2025-03-10,0-60min,21,6,342,0.5555555555555556
91,2,2025-03-11,0-60min,9,6,382,0.2
91,3,2025-03-12,0-60min,36,22,156,0.2413793103448276
91,4,2025-03-13,0-60min,31,14,130,0.37777777777777777
91,5,2025-03-14,0-60min,28,15,149,0.3023255813953488
91,6,2025-03-17,0-60min,15,6,167,0.42857142857142855
91,7,2025-03-18,0-60min,22,9,248,0.41935483870967744
91,8,2025-03-19,0-60min,19,3,502,0.7272727272727273
91,9,2025-03-20,0-60min,14,2,674,0.75
91,10,2025-03-21,0-60min,26,2,211,0.8571428571428571
