subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
82,1,2025-03-24,0-60min,20,21,184,-0.024390243902439025
82,2,2025-03-25,0-60min,14,7,158,0.3333333333333333
82,3,2025-03-26,0-60min,6,5,76,0.09090909090909091
82,4,2025-03-27,0-60min,8,8,120,0.0
82,5,2025-03-28,0-60min,30,14,84,0.36363636363636365
82,6,2025-03-31,0-60min,5,7,99,-0.16666666666666666
82,7,2025-04-01,0-60min,16,6,94,0.45454545454545453
82,8,2025-04-02,0-60min,6,5,60,0.09090909090909091
82,9,2025-04-03,0-60min,9,5,69,0.2857142857142857
82,10,2025-04-04,0-60min,16,4,108,0.6
82,11,2025-04-07,0-60min,12,1,114,0.8461538461538461
82,12,2025-04-08,0-60min,5,6,72,-0.09090909090909091
82,13,2025-04-09,0-60min,6,4,98,0.2
82,14,2025-04-10,0-60min,3,7,88,-0.4
82,15,2025-04-11,0-60min,7,8,89,-0.06666666666666667
