date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-24,1,10,0-60min,43.8,6.856821421037592,22.8,4.595214902482799,275.9,80.55947492381017,0.27429804958986115,0.09964478494496992,"79,80,82,84,90,91,92,93,94,95"
2025-03-25,2,10,0-60min,36.5,5.641365083027333,18.7,2.4740654801358835,239.4,53.96187543071497,0.3010463090332939,0.03613406438702524,"79,80,82,84,90,91,92,93,94,95"
2025-03-26,3,10,0-60min,36.5,5.777975423969887,18.4,2.739342986922229,216.8,39.64083752899275,0.2809145550058503,0.06727947490078019,"79,80,82,84,90,91,92,93,94,95"
2025-03-27,4,10,0-60min,35.0,5.8991524815010505,15.9,2.684958100231733,148.7,16.151811043966553,0.2882726744628025,0.09089909423936526,"79,80,82,84,90,91,92,93,94,95"
2025-03-28,5,10,0-60min,40.8,7.18581936872894,17.9,2.8651352498616878,154.8,21.138968754411835,0.3643658306090575,0.07359867164476333,"79,80,82,84,90,91,92,93,94,95"
2025-03-31,6,10,0-60min,30.9,6.106471976518028,16.6,3.20374780530553,171.5,22.558479558693666,0.23931851753506797,0.08482835141364524,"79,80,82,84,90,91,92,93,94,95"
2025-04-01,7,10,0-60min,30.2,4.638534251247909,18.8,4.073818847224309,145.1,27.838624247616835,0.2485162342693628,0.10516535123291046,"79,80,82,84,90,91,92,93,94,95"
2025-04-02,8,10,0-60min,33.2,7.214984407467559,16.7,4.069520856317117,143.8,23.80327708530907,0.305861175607171,0.0726957747439188,"79,80,82,84,90,91,92,93,94,95"
2025-04-03,9,10,0-60min,25.3,3.4958546880555548,17.5,3.927467377331096,163.4,45.568234549958156,0.22059002294533578,0.09002428840883804,"79,80,82,84,90,91,92,93,94,95"
2025-04-04,10,10,0-60min,27.2,3.6573214242119874,18.6,3.8966652409464166,151.2,33.88651649255201,0.24085347115644024,0.13504729269294424,"79,80,82,84,90,91,92,93,94,95"
2025-04-07,11,10,0-60min,29.9,5.376709030624588,15.2,3.9441095319476105,167.0,33.37334265547879,0.35317144951812746,0.11290105109919871,"79,80,82,84,90,91,92,93,94,95"
2025-04-08,12,10,0-60min,32.5,6.326531435154653,17.7,3.197029871615215,141.3,25.73870626119347,0.24376917973697343,0.0792403209523422,"79,80,82,84,90,91,92,93,94,95"
2025-04-09,13,10,0-60min,23.7,4.5300110375141465,13.3,3.7974991770901023,131.2,18.00822034516459,0.2889701526543632,0.10890849540636093,"79,80,82,84,90,91,92,93,94,95"
2025-04-10,14,10,0-60min,26.7,4.4408332551448035,15.6,3.652944018185879,127.2,25.743270965438718,0.2513910485356804,0.10197377343347615,"79,80,82,84,90,91,92,93,94,95"
2025-04-11,15,10,0-60min,26.7,5.374104576578315,18.5,4.77964433823271,138.1,24.160484266669815,0.23309094403337327,0.09169588523212488,"79,80,82,84,90,91,92,93,94,95"
