subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
95,1,2025-03-10,0-180min,29,4,862,0.7575757575757576
95,2,2025-03-11,0-180min,22,2,1532,0.8333333333333334
95,3,2025-03-12,0-180min,35,5,1719,0.75
95,4,2025-03-13,0-180min,21,2,2294,0.8260869565217391
95,5,2025-03-14,0-180min,36,3,1380,0.8461538461538461
95,6,2025-03-17,0-180min,37,3,1361,0.85
95,7,2025-03-18,0-180min,38,8,1007,0.6521739130434783
95,8,2025-03-19,0-180min,42,8,1408,0.68
95,9,2025-03-20,0-180min,28,2,2046,0.8666666666666667
95,10,2025-03-21,0-180min,34,2,1877,0.8888888888888888
