subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
64,1,2025-02-17,0-60min,11,2,59,0.6923076923076923
64,2,2025-02-18,0-60min,13,6,66,0.3684210526315789
64,3,2025-02-19,0-60min,10,6,39,0.25
64,4,2025-02-20,0-60min,18,5,46,0.5652173913043478
64,5,2025-02-21,0-60min,10,3,83,0.5384615384615384
64,6,2025-02-24,0-60min,15,3,93,0.6666666666666666
64,7,2025-02-25,0-60min,19,5,118,0.5833333333333334
64,8,2025-02-26,0-60min,6,3,73,0.3333333333333333
64,9,2025-02-27,0-60min,9,1,80,0.8
64,10,2025-02-28,0-60min,6,8,71,-0.14285714285714285
