subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
84,1,2025-03-10,0-180min,58,5,297,0.8412698412698413
84,2,2025-03-11,0-180min,39,8,420,0.6595744680851063
84,3,2025-03-12,0-180min,105,14,567,0.7647058823529411
84,4,2025-03-13,0-180min,76,15,757,0.6703296703296703
84,5,2025-03-14,0-180min,94,30,784,0.5161290322580645
84,6,2025-03-17,0-180min,95,35,385,0.46153846153846156
84,7,2025-03-18,0-180min,60,38,767,0.22448979591836735
84,8,2025-03-19,0-180min,107,26,849,0.6090225563909775
84,9,2025-03-20,0-180min,75,7,1030,0.8292682926829268
84,10,2025-03-21,0-180min,100,12,1134,0.7857142857142857
