date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-02-17,1,11,0-60min,6.0,1.962457558629355,8.727272727272727,7.278510097621083,186.8181818181818,28.87013332228623,0.21989226706207834,0.17651927430790396,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-18,2,11,0-60min,11.090909090909092,4.313067872213822,7.636363636363637,2.3505678134932,165.72727272727272,20.135118331733427,0.19182057887331447,0.15582499882304585,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-19,3,11,0-60min,15.818181818181818,2.621646009408523,8.818181818181818,3.1878337467620144,123.54545454545455,14.661674126932356,0.3269760297208607,0.10032999066541909,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-20,4,11,0-60min,37.36363636363637,12.948258587578056,14.909090909090908,5.622349947587129,200.72727272727272,37.30554894340043,0.32968862323378756,0.13809486307006782,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-21,5,11,0-60min,20.09090909090909,4.054289729918758,11.181818181818182,2.973208695569143,171.1818181818182,33.473516898942236,0.22909949475640048,0.1436066383753201,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-24,6,11,0-60min,29.09090909090909,8.030370601098323,12.363636363636363,4.231469524300796,197.0909090909091,20.55207236356629,0.4038673025629547,0.08000300008506367,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-25,7,11,0-60min,25.545454545454547,3.7314026706197283,11.454545454545455,2.0784754280924447,204.0,30.172232870035263,0.3731940811247517,0.06783764503525583,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-26,8,11,0-60min,23.363636363636363,7.236583741824714,9.363636363636363,1.933919615415298,191.9090909090909,38.386131824576886,0.2388103188377508,0.19406586316710503,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-27,9,11,0-60min,25.90909090909091,4.795753192690289,13.090909090909092,4.349322252615909,216.0909090909091,42.710336013712265,0.46945360291495053,0.07758586338620671,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-28,10,11,0-60min,23.272727272727273,4.051509073184667,17.636363636363637,4.67147618071496,184.45454545454547,26.95523182825741,0.17077391774121853,0.09583018293257269,"58,60,62,64,66,67,68,69,70,71,72"
