subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
76,1,2025-03-10,0-180min,20,3,673,0.7391304347826086
76,2,2025-03-11,0-180min,21,5,220,0.6153846153846154
76,3,2025-03-12,0-180min,34,16,96,0.36
76,4,2025-03-13,0-180min,45,18,84,0.42857142857142855
76,5,2025-03-14,0-180min,40,8,141,0.6666666666666666
76,6,2025-03-17,0-180min,130,29,127,0.6352201257861635
76,7,2025-03-18,0-180min,78,24,71,0.5294117647058824
76,8,2025-03-19,0-180min,72,48,114,0.2
76,9,2025-03-20,0-180min,46,22,71,0.35294117647058826
76,10,2025-03-21,0-180min,32,15,92,0.3617021276595745
