subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
72,1,2025-03-03,0-180min,115,97,414,0.08490566037735849
72,2,2025-03-04,0-180min,69,65,346,0.029850746268656716
72,3,2025-03-05,0-180min,107,20,829,0.6850393700787402
72,4,2025-03-06,0-180min,108,11,706,0.8151260504201681
72,5,2025-03-07,0-180min,81,19,582,0.62
72,6,2025-03-10,0-180min,72,19,547,0.5824175824175825
72,7,2025-03-11,0-180min,52,16,235,0.5294117647058824
72,8,2025-03-12,0-180min,165,14,292,0.8435754189944135
72,9,2025-03-13,0-180min,50,12,257,0.6129032258064516
72,10,2025-03-14,0-180min,31,11,276,0.47619047619047616
72,11,2025-03-17,0-180min,26,15,276,0.2682926829268293
72,12,2025-03-18,0-180min,102,25,266,0.6062992125984252
72,13,2025-03-19,0-180min,46,25,142,0.29577464788732394
72,14,2025-03-20,0-180min,15,60,321,-0.6
72,15,2025-03-21,0-180min,20,94,166,-0.6491228070175439
