date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-02-17,1,11,0-180min,50.36363636363637,9.904730255919363,15.272727272727273,10.848384812626483,595.0909090909091,96.45402746373246,0.7318054044627801,0.11244516022049557,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-18,2,11,0-180min,36.72727272727273,13.61094048832443,26.272727272727273,14.161460276929647,458.09090909090907,66.76051371008136,0.3468026635417919,0.14041154916151732,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-19,3,11,0-180min,43.36363636363637,12.009825679312879,28.545454545454547,12.971273815732388,419.1818181818182,70.17673299780297,0.29301568228607394,0.09147159725577993,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-20,4,11,0-180min,95.54545454545455,30.762315584253148,40.45454545454545,12.120853989199695,586.1818181818181,95.52247091279753,0.32445145117296836,0.13080057746349155,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-21,5,11,0-180min,59.27272727272727,14.318739330612578,23.636363636363637,5.257458656534451,616.9090909090909,122.78802903838582,0.40015740979640796,0.08711715149336369,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-24,6,11,0-180min,60.27272727272727,20.181445905285102,19.636363636363637,5.652868396835885,655.7272727272727,94.90152276592173,0.44327419601491286,0.07703112179914821,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-25,7,11,0-180min,69.36363636363636,13.996028201224323,27.363636363636363,5.815727788246905,794.2727272727273,160.40203059807246,0.42014197243558,0.048025034869504254,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-26,8,11,0-180min,62.90909090909091,22.577123851643986,33.27272727272727,10.224820642683975,592.4545454545455,152.31076125471068,0.2403900525991549,0.14579704743628674,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-27,9,11,0-180min,78.81818181818181,15.917046417021684,38.90909090909091,17.49543248325426,611.3636363636364,131.30126060634157,0.5012179311281006,0.07803573989523455,"58,60,62,64,66,67,68,69,70,71,72"
2025-02-28,10,11,0-180min,55.09090909090909,9.789904181952481,36.09090909090909,10.972885097497608,761.6363636363636,184.0349083274568,0.2765416006094894,0.0828172034152793,"58,60,62,64,66,67,68,69,70,71,72"
