subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
72,1,2025-02-17,0-60min,5,2,125,0.42857142857142855
72,2,2025-02-18,0-60min,5,1,144,0.6666666666666666
72,3,2025-02-19,0-60min,10,6,111,0.25
72,4,2025-02-20,0-60min,7,4,175,0.2727272727272727
72,5,2025-02-21,0-60min,9,1,178,0.8
72,6,2025-02-24,0-60min,17,3,197,0.7
72,7,2025-02-25,0-60min,18,7,138,0.44
72,8,2025-02-26,0-60min,15,6,98,0.42857142857142855
72,9,2025-02-27,0-60min,17,2,75,0.7894736842105263
72,10,2025-02-28,0-60min,10,4,192,0.42857142857142855
