date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-10,1,21,0-180min,33.23809523809524,5.5479377639510945,11.238095238095237,2.786348940244499,535.2857142857143,80.1363674156252,0.4869220699450808,0.07107395960869146,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-11,2,21,0-180min,32.80952380952381,5.276748744583645,14.476190476190476,3.4507346141013415,554.952380952381,114.23624874329926,0.4378100438454162,0.08087509409991073,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-12,3,21,0-180min,47.857142857142854,9.169179795089331,18.0,4.513522137551537,568.3809523809524,145.01796708123462,0.5165958028246848,0.09140754753495768,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-13,4,21,0-180min,43.38095238095238,8.318892573711555,28.61904761904762,7.7528361251879305,633.4285714285714,169.4130399400143,0.3537044869987635,0.08882154646695398,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-14,5,21,0-180min,56.0,9.420390871526278,23.095238095238095,4.634928400577472,492.8095238095238,81.59352879523622,0.4166877369012523,0.06972207481676149,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-17,6,21,0-180min,66.42857142857143,11.964530237457927,25.904761904761905,5.775036104138504,507.23809523809524,101.9406680125188,0.45942787737507307,0.07863664470780281,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-18,7,21,0-180min,61.76190476190476,9.152996550801191,23.476190476190474,4.051605346636521,590.047619047619,143.56272541244113,0.45465977497415205,0.06586848836620275,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-19,8,21,0-180min,59.95238095238095,7.77882356799104,22.38095238095238,4.224685145979338,666.5714285714286,131.1978577376914,0.49710750985893815,0.058904022162481855,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-20,9,21,0-180min,52.142857142857146,5.9309273247107805,20.666666666666668,3.785240062141677,917.1428571428571,314.4290097983739,0.4836316271698987,0.06124502702197754,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-21,10,21,0-180min,58.42857142857143,5.912273037096353,26.571428571428573,8.113025675856326,897.5238095238095,294.96142658029714,0.4733257552616175,0.08652116661594313,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
