date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-10,1,21,0-90min,21.523809523809526,3.3776771846648113,7.476190476190476,1.5716003479259995,264.7142857142857,33.96537805444833,0.46159116681590034,0.06710062370510629,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-11,2,21,0-90min,20.333333333333332,2.54156676135386,8.095238095238095,1.5384781506333602,282.7142857142857,62.25327329252093,0.41638739119723067,0.07228929587571369,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-12,3,21,0-90min,28.523809523809526,5.633000854665107,9.380952380952381,1.5900429841680375,244.42857142857142,42.92061814863685,0.4746175651441307,0.07627502285628361,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-13,4,21,0-90min,23.714285714285715,3.7797304353502756,15.476190476190476,3.7710070998375436,298.7142857142857,70.29120325892814,0.3636532951211314,0.09496056068821158,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-14,5,21,0-90min,32.57142857142857,4.775490823070544,14.952380952380953,2.416380410422556,266.95238095238096,37.72711879970865,0.36371064051125285,0.07032458506397371,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-17,6,21,0-90min,41.714285714285715,9.177796053258414,14.428571428571429,2.9734817605576955,289.2857142857143,59.104739762481586,0.439003988649614,0.071980423626849,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-18,7,21,0-90min,37.857142857142854,5.589626654964115,15.142857142857142,2.4727867763325357,276.1904761904762,61.70717989101902,0.42709208825339656,0.07386123940118675,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-19,8,21,0-90min,33.0,4.071915871701324,12.0,2.3914056246647086,348.42857142857144,66.56327259216948,0.5212524409563432,0.062233643251482784,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-20,9,21,0-90min,28.571428571428573,3.382341383738727,9.619047619047619,1.8741301117128932,429.6190476190476,135.207432409027,0.5138054960044928,0.06665355518588759,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
2025-03-21,10,21,0-90min,36.61904761904762,5.14306709909885,15.333333333333334,5.000377914667409,449.42857142857144,149.30000799541563,0.4764883162874082,0.09072009070842958,"73,74,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95"
