subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
80,1,2025-03-24,0-30min,38,3,491,0.8536585365853658
80,2,2025-03-25,0-30min,16,12,305,0.14285714285714285
80,3,2025-03-26,0-30min,21,10,208,0.3548387096774194
80,4,2025-03-27,0-30min,19,6,91,0.52
80,5,2025-03-28,0-30min,26,12,99,0.3684210526315789
80,6,2025-03-31,0-30min,19,5,111,0.5833333333333334
80,7,2025-04-01,0-30min,23,8,93,0.4838709677419355
80,8,2025-04-02,0-30min,37,14,75,0.45098039215686275
80,9,2025-04-03,0-30min,21,9,21,0.4
80,10,2025-04-04,0-30min,28,8,27,0.5555555555555556
80,11,2025-04-07,0-30min,24,9,166,0.45454545454545453
80,12,2025-04-08,0-30min,14,9,90,0.21739130434782608
80,13,2025-04-09,0-30min,18,10,42,0.2857142857142857
80,14,2025-04-10,0-30min,26,5,17,0.6774193548387096
80,15,2025-04-11,0-30min,16,8,60,0.3333333333333333
