subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
93,1,2025-03-24,0-30min,23,12,78,0.3142857142857143
93,2,2025-03-25,0-30min,27,13,88,0.35
93,3,2025-03-26,0-30min,38,13,140,0.49019607843137253
93,4,2025-03-27,0-30min,27,17,83,0.22727272727272727
93,5,2025-03-28,0-30min,23,14,61,0.24324324324324326
93,6,2025-03-31,0-30min,23,19,96,0.09523809523809523
93,7,2025-04-01,0-30min,21,15,55,0.16666666666666666
93,8,2025-04-02,0-30min,26,18,55,0.18181818181818182
93,9,2025-04-03,0-30min,23,17,133,0.15
93,10,2025-04-04,0-30min,19,23,88,-0.09523809523809523
93,11,2025-04-07,0-30min,25,13,51,0.3157894736842105
93,12,2025-04-08,0-30min,24,10,100,0.4117647058823529
93,13,2025-04-09,0-30min,15,10,88,0.2
93,14,2025-04-10,0-30min,19,20,64,-0.02564102564102564
93,15,2025-04-11,0-30min,15,26,46,-0.2682926829268293
