subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
84,1,2025-03-24,0-30min,22,6,160,0.5714285714285714
84,2,2025-03-25,0-30min,22,9,109,0.41935483870967744
84,3,2025-03-26,0-30min,13,7,179,0.3
84,4,2025-03-27,0-30min,28,5,128,0.696969696969697
84,5,2025-03-28,0-30min,21,5,197,0.6153846153846154
84,6,2025-03-31,0-30min,19,8,97,0.4074074074074074
84,7,2025-04-01,0-30min,22,5,139,0.6296296296296297
84,8,2025-04-02,0-30min,30,5,146,0.7142857142857143
84,9,2025-04-03,0-30min,24,5,260,0.6551724137931034
84,10,2025-04-04,0-30min,12,7,98,0.2631578947368421
84,11,2025-04-07,0-30min,40,5,167,0.7777777777777778
84,12,2025-04-08,0-30min,46,7,169,0.7358490566037735
84,13,2025-04-09,0-30min,34,6,92,0.7
84,14,2025-04-10,0-30min,18,4,96,0.6363636363636364
84,15,2025-04-11,0-30min,17,7,88,0.4166666666666667
