subject,phase,group,filename,time_seconds,time_minutes,response_code,response_type
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,661.16,11.019333333333332,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,674.24,11.237333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,674.49,11.2415,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,675.11,11.251833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,676.62,11.277,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,687.72,11.462,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,687.72,11.462,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,687.72,11.462,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,687.73,11.462166666666667,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,687.73,11.462166666666667,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,697.72,11.628666666666668,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,697.73,11.628833333333334,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,703.45,11.724166666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,711.2,11.853333333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,712.54,11.875666666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.25,11.904166666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.51,11.9085,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.77,11.912833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.88,11.914666666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.91,11.915166666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,714.94,11.915666666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,715.01,11.916833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,715.79,11.929833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,717.52,11.958666666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,718.69,11.978166666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,722.27,12.037833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,723.28,12.054666666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,724.82,12.080333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,725.58,12.093,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,731.84,12.197333333333335,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,732.12,12.202,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,734.69,12.244833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,734.99,12.249833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,737.09,12.284833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,749.63,12.493833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,757.0,12.616666666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,761.41,12.690166666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,761.48,12.691333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,761.61,12.6935,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,761.83,12.697166666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,767.57,12.792833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,768.31,12.805166666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,771.36,12.856,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,772.2,12.870000000000001,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,774.26,12.904333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,800.36,13.339333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,800.48,13.341333333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,800.83,13.347166666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,805.76,13.429333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,810.61,13.510166666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,811.25,13.520833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,821.23,13.687166666666666,1.0,inactive_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,884.74,14.745666666666667,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,884.74,14.745666666666667,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,884.74,14.745666666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,884.75,14.745833333333334,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,884.75,14.745833333333334,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,887.38,14.789666666666667,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,887.38,14.789666666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,893.49,14.8915,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,893.49,14.8915,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,894.74,14.912333333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,894.75,14.9125,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,906.92,15.115333333333332,1.0,inactive_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,913.17,15.2195,1.0,inactive_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,919.13,15.318833333333334,1.0,inactive_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,945.02,15.750333333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,948.06,15.800999999999998,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,957.23,15.953833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,957.43,15.957166666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,957.99,15.9665,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,959.78,15.996333333333332,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,962.02,16.033666666666665,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,967.91,16.131833333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,968.39,16.139833333333332,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,969.49,16.158166666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,971.95,16.199166666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,973.88,16.231333333333332,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,974.1,16.235,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,974.91,16.2485,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,976.17,16.2695,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,976.78,16.279666666666667,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,977.18,16.28633333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,977.27,16.28783333333333,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,977.75,16.295833333333334,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,980.37,16.3395,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,981.34,16.355666666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1203.76,20.062666666666665,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1203.76,20.062666666666665,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1203.76,20.062666666666665,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1203.77,20.062833333333334,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1203.77,20.062833333333334,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1207.95,20.1325,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1207.95,20.1325,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1213.76,20.229333333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1213.77,20.229499999999998,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1218.61,20.310166666666664,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1218.61,20.310166666666664,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1218.61,20.310166666666664,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1218.62,20.310333333333332,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1218.62,20.310333333333332,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1228.61,20.47683333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1228.62,20.476999999999997,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1248.42,20.807000000000002,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1248.42,20.807000000000002,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1248.42,20.807000000000002,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1248.43,20.807166666666667,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1248.43,20.807166666666667,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1258.42,20.973666666666666,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1258.43,20.973833333333335,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1357.72,22.628666666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1363.95,22.7325,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1378.75,22.979166666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1385.09,23.084833333333332,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1385.31,23.0885,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1389.46,23.157666666666668,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1389.63,23.160500000000003,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1392.53,23.208833333333335,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1393.08,23.218,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1399.57,23.326166666666666,6.0,reinforced
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1417.98,23.633,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1417.98,23.633,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1417.98,23.633,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1417.99,23.633166666666668,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1417.99,23.633166666666668,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1427.98,23.799666666666667,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1427.99,23.799833333333332,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1490.89,24.848166666666668,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1490.89,24.848166666666668,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1490.89,24.848166666666668,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1490.9,24.848333333333336,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1490.9,24.848333333333336,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1500.89,25.014833333333335,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,1500.9,25.015,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2158.18,35.96966666666666,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2158.18,35.96966666666666,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2158.18,35.96966666666666,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2158.19,35.969833333333334,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2158.19,35.969833333333334,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2168.18,36.13633333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2168.19,36.1365,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2226.07,37.10116666666667,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2226.07,37.10116666666667,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2226.07,37.10116666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2226.08,37.10133333333333,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2226.08,37.10133333333333,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2236.07,37.267833333333336,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2236.08,37.268,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2263.9,37.73166666666667,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2263.9,37.73166666666667,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2263.9,37.73166666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2263.91,37.731833333333334,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2263.91,37.731833333333334,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2266.67,37.777833333333334,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2266.67,37.777833333333334,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2273.9,37.89833333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2273.91,37.8985,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2585.49,43.091499999999996,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2585.49,43.091499999999996,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2585.49,43.091499999999996,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2585.5,43.09166666666667,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2585.5,43.09166666666667,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2595.49,43.25816666666666,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2595.5,43.25833333333333,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2902.45,48.37416666666666,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2902.45,48.37416666666666,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2902.45,48.37416666666666,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2902.46,48.37433333333333,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2902.46,48.37433333333333,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2904.09,48.401500000000006,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2904.09,48.401500000000006,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2910.99,48.51649999999999,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2910.99,48.51649999999999,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2911.18,48.519666666666666,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2911.18,48.519666666666666,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2912.45,48.54083333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,2912.46,48.541000000000004,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3036.46,50.60766666666667,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3036.46,50.60766666666667,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3036.46,50.60766666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3036.47,50.60783333333333,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3036.47,50.60783333333333,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3045.71,50.761833333333335,21.0,other_21
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3045.71,50.761833333333335,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3046.46,50.77433333333333,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3046.47,50.774499999999996,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3353.79,55.896499999999996,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3353.79,55.896499999999996,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3353.79,55.896499999999996,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3353.8,55.89666666666667,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3353.8,55.89666666666667,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3363.79,56.06316666666667,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3363.8,56.06333333333334,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3636.67,60.61116666666667,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3636.67,60.61116666666667,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3636.67,60.61116666666667,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3636.68,60.61133333333333,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3636.68,60.61133333333333,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3646.67,60.777833333333334,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,3646.68,60.778,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4072.43,67.87383333333334,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4072.43,67.87383333333334,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4072.43,67.87383333333334,22.0,other_22
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4072.44,67.874,24.0,other_24
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4072.44,67.874,12.0,other_12
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4082.43,68.0405,19.0,other_19
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4082.44,68.04066666666667,11.0,other_11
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4385.0,73.08333333333333,2.0,active_lever
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4385.0,73.08333333333333,4.0,other_4
73,SelfAdmin,One,2025-04-11_09h49m_Subject 73.txt,4385.0,73.08333333333333,22.0,other_22
