subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
84,1,2025-03-24,0-180min,102,22,951,0.6451612903225806
84,2,2025-03-25,0-180min,113,27,922,0.6142857142857143
84,3,2025-03-26,0-180min,116,26,1059,0.6338028169014085
84,4,2025-03-27,0-180min,112,22,1231,0.6716417910447762
84,5,2025-03-28,0-180min,110,30,765,0.5714285714285714
84,6,2025-03-31,0-180min,90,28,1004,0.5254237288135594
84,7,2025-04-01,0-180min,103,39,689,0.4507042253521127
84,8,2025-04-02,0-180min,105,31,792,0.5441176470588235
84,9,2025-04-03,0-180min,93,32,962,0.488
84,10,2025-04-04,0-180min,105,20,574,0.68
84,11,2025-04-07,0-180min,112,33,576,0.5448275862068965
84,12,2025-04-08,0-180min,136,37,467,0.5722543352601156
84,13,2025-04-09,0-180min,122,24,456,0.6712328767123288
84,14,2025-04-10,0-180min,102,30,435,0.5454545454545454
84,15,2025-04-11,0-180min,71,21,365,0.5434782608695652
