subject,session_number,date,time_window,active_lever,inactive_lever,reinforcers,discrimination_index
84,1,2025-03-24,120-180min,31,3,402,0.8235294117647058
84,2,2025-03-25,120-180min,40,6,435,0.7391304347826086
84,3,2025-03-26,120-180min,43,8,369,0.6862745098039216
84,4,2025-03-27,120-180min,39,12,244,0.5294117647058824
84,5,2025-03-28,120-180min,29,11,297,0.45
84,6,2025-03-31,120-180min,18,8,606,0.38461538461538464
84,7,2025-04-01,120-180min,22,9,268,0.41935483870967744
84,8,2025-04-02,120-180min,28,14,308,0.3333333333333333
84,9,2025-04-03,120-180min,21,15,307,0.16666666666666666
84,10,2025-04-04,120-180min,14,5,59,0.47368421052631576
84,11,2025-04-07,120-180min,22,11,275,0.3333333333333333
84,12,2025-04-08,120-180min,25,8,158,0.5151515151515151
84,13,2025-04-09,120-180min,37,5,187,0.7619047619047619
84,14,2025-04-10,120-180min,36,11,263,0.5319148936170213
84,15,2025-04-11,120-180min,19,4,158,0.6521739130434783
