date,session_number,n_subjects,time_window,active_mean,active_sem,inactive_mean,inactive_sem,reinforcers_mean,reinforcers_sem,di_mean,di_sem,subjects
2025-03-24,1,11,0-180min,60.36363636363637,8.058948855101141,35.54545454545455,7.882781357069718,291.54545454545456,48.28263271704076,0.320797164184412,0.09646200337913285,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-25,2,11,0-180min,45.09090909090909,7.728293564071685,28.636363636363637,6.806988056490337,243.63636363636363,60.88456395280758,0.2158408929132631,0.1173593444601184,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-26,3,11,0-180min,52.63636363636363,5.953362446360127,38.90909090909091,9.777233249110566,245.45454545454547,55.6585463259098,0.22403748891683975,0.09557699510847516,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-27,4,11,0-180min,54.09090909090909,9.1610517147274,25.727272727272727,7.898206626751292,248.72727272727272,55.038692762244175,0.3440560862423054,0.13982045781467403,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-28,5,11,0-180min,44.90909090909091,9.187176245337032,26.818181818181817,5.18870066350981,230.45454545454547,45.631901925389045,0.1948424285986542,0.12731151689346454,"73,74,75,76,77,78,85,86,87,88,89"
2025-03-31,6,11,0-180min,42.45454545454545,6.178292626171536,37.54545454545455,10.280659557228338,263.3636363636364,41.92600185870038,0.13788295357917135,0.09750399151262765,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-01,7,11,0-180min,51.36363636363637,10.215263840294186,26.636363636363637,7.752656411999981,216.0909090909091,53.89405808267813,0.332687883354331,0.1346376909711778,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-02,8,11,0-180min,49.90909090909091,10.175691781429586,31.363636363636363,7.984771380854175,241.8181818181818,64.23521062467994,0.21767997381627302,0.12626913365949166,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-03,9,11,0-180min,55.09090909090909,9.617008474103796,26.545454545454547,7.345503641109145,196.36363636363637,39.73887343153821,0.3626568572549085,0.11796449394086425,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-04,10,11,0-180min,57.63636363636363,10.643954344469565,26.363636363636363,8.393496820785776,190.9090909090909,52.48478009144348,0.431246706789255,0.13847176787050666,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-07,11,11,0-180min,47.18181818181818,11.609214195841535,23.454545454545453,5.974274929364261,202.36363636363637,60.073683781631175,0.1824605408890559,0.1533733204157104,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-08,12,11,0-180min,48.81818181818182,10.607044425051273,23.454545454545453,4.966605233275603,187.27272727272728,51.38207085267137,0.22534245989284585,0.13891150112265072,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-09,13,11,0-180min,58.90909090909091,11.43031676057941,34.45454545454545,9.410178800844422,173.0,41.098350090548514,0.24361138532512133,0.1285547887697017,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-10,14,11,0-180min,53.18181818181818,8.709089183733157,37.63636363636363,12.825125602963139,162.36363636363637,34.47870889973895,0.24371369460613967,0.14644820360243088,"73,74,75,76,77,78,85,86,87,88,89"
2025-04-11,15,11,0-180min,57.63636363636363,12.537726689214178,29.90909090909091,9.366243719467898,195.0909090909091,51.875320099851514,0.22029098076131073,0.15220193312600433,"73,74,75,76,77,78,85,86,87,88,89"
